artist_id,artist_name,popularity,followers,genres,photo
1gHVDWrG6hVra3ZxV7mQWd,Vinod Rathod,52,368628,"['classic bollywood', 'filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb932320f8eb2ecd66ce86fec4
1ge0FlKDdkPEWarNZgxQrx,Prem Hardeep,45,2165,['punjabi pop'],https://i.scdn.co/image/ab67616d0000b2732b9a6ded2fc5351ea134ca57
1hYkTNl6h28hwB6IZJ3nfB,Bhavya Pandit,31,597,[],https://i.scdn.co/image/ab6761610000e5ebf06a8301627e31bed12ba796
1jPeDHvfU5Knw8VyOP6TZN,Dj Chetas,63,47258,[],https://i.scdn.co/image/ab6761610000e5eb7abceb1655c3d26cba852a10
1k86nyDLibfGQYpps8NKO0,Jolly Mukherjee,35,1132,[],https://i.scdn.co/image/ab67616d0000b273acbaa52346c3fbea79a5d705
1kfqHPfj8yygKGMD3NrDE5,DJ Sanj,40,252248,"['bhangra', 'desi hip hop', 'desi pop', 'punjabi pop']",https://i.scdn.co/image/ab6761610000e5eb7b36394842967e1f2102bcee
1l9CrpXwuI0ymhU1ukGe9W,Rani Hazarika,14,159,['kashmiri pop'],https://i.scdn.co/image/ab67616d0000b27311770070a23fb1c60d2c82bf
1lqjuFv2p58navjnu4kMMm,Nitu Choudhary,23,11,[],[]
1mBydYMVBECdDmMfE2sEUO,Sachin-Jigar,72,891888,"['desi pop', 'filmi', 'gujarati pop', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eba038d7d87f8577bbb9686bd3
1mMKKbLFrIqfOzLqFuGBRt,Anupama,49,1018,['filmi'],https://i.scdn.co/image/ab67616d0000b27391ca09d856caf3929701ccbe
1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,76,15935066,"['desi pop', 'filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5ebb19af0ea736c6228d6eb539c
1oMKeiHXRkg7tNqwhaS3fu,MC Altaf,50,70390,"['desi hip hop', 'desi trap']",https://i.scdn.co/image/ab6761610000e5ebec1e4edee4b2ecd50a74259b
1otleRGxIU5q64yzCNUHsi,Michie One,37,282,['uk reggae'],https://i.scdn.co/image/ab6761610000e5eb97ddc6c872c2eceab50527e3
1qfR6EcXfL5ihPR5PKYUud,Deep,23,201,[],https://i.scdn.co/image/ab6761610000e5eb76135b37b1a2560f4b306536
1sVmXkzX2ukc6QvasrDBES,Asees Kaur,75,560758,"['desi pop', 'filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eba569e69b6800b46cdba27d00
1t44XSPiW7z8PebleCo7uP,Fateh,53,36072,"['desi hip hop', 'desi pop', 'desi trap', 'punjabi hip hop']",https://i.scdn.co/image/ab6761610000e5eb8febb2b94988303aef620f57
1tqysapcCh1lWEAc9dIFpa,Jubin Nautiyal,78,1990134,"['desi pop', 'filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb1a9d9cfc59b01338c0786953
1tspa3CEV2XqEDsgehaNBz,Sowmya Raoh,47,10061,['filmi'],https://i.scdn.co/image/ab6761610000e5ebb6984f6bd7a1e5f36f73b4e1
1uEc04gvR5iAuo77gWIuNG,Am'nico,7,5,[],[]
1uTflFWGMlfaiaS8OzS7sk,Reena Bhardwaj,24,1010,['filmi'],https://i.scdn.co/image/ab6761610000e5eb77d6a7b6f44b3e20512fc6db
1uVa8ZU3aBYmlWANE2XCwu,Wajid Khan,41,312,[],https://i.scdn.co/image/ab67616d0000b273a5f4f7ec9ee32b319f07a965
1uvhlTAXnsaIsYLfyYPPIk,Anish Sharma,30,80,[],https://i.scdn.co/image/ab67616d0000b273bd1e53a4056fefafa5e25846
1vKAthxJWQmTEcB1ZVqUGB,Neeraj,29,251,[],https://i.scdn.co/image/ab67616d0000b273e97cc03c1baa1c6b79049265
1vbqWQH2DNjYqkBNMpmeD1,Farhad Samji,26,124,[],https://i.scdn.co/image/ab67616d0000b27324fdec36cdfadc1dc9d18931
1w69vD4mzo5L5kp6CcAaM1,DJ Akhil Talreja,35,865,[],https://i.scdn.co/image/ab6761610000e5eb69058d55f7a069967febb8c6
1wRPtKGflJrBx9BmLsSwlU,Pritam,82,3225299,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb9966790d6abff677d3979eb6
1xX0K9yaCUHVyVLCVfUAnw,Vishal,34,1363,[],https://i.scdn.co/image/ab67616d0000b273fff7670632782bc061f8a744
1xorUx87dY6MVQJqrDL8EN,Choir Singers,8,2,[],[]
1zERD0GCjQIzwmwAa0wCIJ,MANOJ TIWARI,32,11476,['bhojpuri pop'],https://i.scdn.co/image/ab67616d0000b2736cf00a8b91149d65b05ce12a
1zs5AOsqD2b0YfmGNfWni4,Arif Lohar,38,54132,"['classic pakistani pop', 'pakistani pop', 'sufi']",https://i.scdn.co/image/ab6761610000e5eb16e868f272c98bfd43ffab78
20w1cujlzVI3LA0dItmMg1,Osman Mir,48,39613,"['gujarati garba', 'gujarati pop']",https://i.scdn.co/image/ab67616d0000b27359430ca0fe98c710a5c7240e
21UTmpF4VF2E5Rf1tNnkZN,Juhi Chawla,15,1359,[],[]
21x3ja7RPjkjLoaJhQmw9C,Dee MC,43,9363,['desi hip hop'],https://i.scdn.co/image/ab6761610000e5eb9712c416dc961ca3ab81e951
235N4J1kQVI9kfqGF8Ntnl,Shivam Mahadevan,48,1809,[],https://i.scdn.co/image/ab6761610000e5eb284f0a1fae7a5bf35611daac
239QPFOWMynGduJ1wC7UA8,Rehan Khan,32,40,[],[]
23tDn4nvBiCQroeeCwwCWT,Varun Grover,49,1007,[],https://i.scdn.co/image/ab6761610000e5ebd77d78d25dea49baa4fbba25
24ym3jYnSQsGFwGdMfatEZ,Gautam Susmit,9,0,[],[]
25bvyjHJAszeSV3q0TmEhY,Jazzy B,52,597682,"['bhangra', 'classic bhangra', 'desi pop', 'punjabi pop']",https://i.scdn.co/image/ab67616d0000b273eaab591985534c201c77f818
279ZItWl3nzCaO4SJJdzAN,Alyssa Mendonsa,56,2654,['modern bollywood'],https://i.scdn.co/image/ab67616d0000b27328d609d7c650e4449e066ebf
27SZIF6hj76OLGBC4AT5o7,Madhushri,23,22,['indian instrumental'],https://i.scdn.co/image/ab67616d0000b273cbb672610b22540a747688b4
281Vp9LDrWkHMHQzfQHWCt,Rashid Ali,53,63744,"['filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb60c9482ef58ab720ec8c1456
28GOSFaJ08uQJlYX8OIpyc,Hadiya Hashmi,30,415,[],https://i.scdn.co/image/ab67616d0000b2731f57ec277e4afd9d3bf5bd4e
28efJ7RrLMdRuYe0fBTQtG,Kiran Rao,19,541,[],[]
29pdmuCRFfpOrngowXRPvz,Kadar Ghulam Mustafa,19,38,[],[]
2AHn7YZlc4cxOpyKAIENPx,Arun Bakshi,22,34,[],https://i.scdn.co/image/ab67616d0000b2731b478d27d9859bd2d3d20a1c
2BFf4Eo5zLA1ntJnMwgOaX,Priyesh Vakil,36,58,[],https://i.scdn.co/image/ab67616d0000b273b33cbc9aea667f6a25e101a4
2BOt8hIxLbtCbydYDmUYwG,100 RBH,20,113,[],[]
2Bu3DMTHHdXW4jnhoWHhPa,Chorus,52,6227,['vintage broadway'],https://i.scdn.co/image/ab67616d0000b273214ff5c343e382bef1f6186f
2Ce6gcsm5H7PM8qRCBD3LU,Alsiha Chinai,20,83,[],[]
2DLbgLBsZk1Yy9NRlQhhWY,Kalpana Gandharv,9,24,[],[]
2DpITTpb4v5SQtB3iA4A44,Rishi Rich,49,165323,"['bhangra', 'desi hip hop', 'desi pop', 'hindi indie']",https://i.scdn.co/image/ab6761610000e5eba21dabf9a88203d95deae049
2DwWEmeVaWxwkjbnyPlNZT,Dominique Cerejo,50,7767,"['filmi', 'modern bollywood']",[]
2EXPnTIiQNYJHP91jyhoXT,Nirmal Singh,18,10,[],https://i.scdn.co/image/ab67616d0000b2734b2c592e511604a5cf5ae90d
2FKWNmZWDBZR4dE5KX4plR,Diljit Dosanjh,72,8221185,"['desi pop', 'filmi', 'modern bollywood', 'punjabi pop']",https://i.scdn.co/image/ab6761610000e5eb92103a69abd9fbf76d866374
2FPwX3Gh0w4Qr1v3zSTtcT,Papon,59,2224702,"['desi pop', 'filmi', 'indian folk', 'indian indie', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb0dd274246ecf6019bfac1aef
2FgHPfRprDaylrSRVf1UlN,Thaman S,66,2731343,"['filmi', 'tamil pop']",https://i.scdn.co/image/ab6761610000e5ebd8ee48716280f5ad1b1c06d7
2GoeZ0qOTt6kjsWW4eA6LS,Darshan Raval,73,4053642,"['desi pop', 'gujarati pop', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb61e352af80cf3746c61e10a4
2IP4wcE4hRbDi1zdV8Si6g,Jaswinder Singh,49,352,['sufi'],https://i.scdn.co/image/ab67616d0000b2732d994dfdc16ee163324726a8
2IUtwMti1OiT3lkW6RubgH,K. S. Chithra,69,1010060,['filmi'],https://i.scdn.co/image/ab6761610000e5eb72dfdd5e1d46f1356481ecc3
2JEjaa7hWhE1BbL3OcoeFR,Sujatha,63,480849,"['filmi', 'malayalam pop']",https://i.scdn.co/image/ab67616d0000b273272041cc504e3a2b10d986c9
2K7EqRxl5Jov9424M6Jb9j,Bela Sulakhe,17,390,[],https://i.scdn.co/image/ab67616d0000b27391948def20cfe89a6285cd56
2KhDedackjZfysiu7T7AwN,Megha Sriram Dalton,42,47,[],https://i.scdn.co/image/ab67616d0000b2733e6f0b77af8acd5592b615b1
2KoCq1Fj7EfFpSm69UqCQK,Enkore,23,56,[],[]
2L16nDKTxhFGaDriR2AHTB,Lucky Ali,58,1126332,"['desi pop', 'filmi', 'indian indie', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5ebb85613573863aee82c3b2351
2LgKrgRJcbJlt14i1LTzDU,Amit Mishra,55,385566,"['desi pop', 'filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5ebf1d5222e64aed9da230fd501
2LtSNhjLF0YPtPeC66Bd0f,Manish Kumar Tipu,46,114,[],[]
2M8ZZEQdxPXHTee5xxkC3M,Khushboo Jain,36,633,['bhojpuri pop'],https://i.scdn.co/image/ab67616d0000b273eb7269ae0852530bc3414724
2ME9akyjf2IaOM5DLTqHUS,Sapna Mukherjee,40,2168,[],https://i.scdn.co/image/ab67616d0000b2738dc35364c929cc4bf8b07b11
2MMPzBpMeCZVPRnV5mddc3,Aman Trikha,49,755,['filmi'],https://i.scdn.co/image/ab6761610000e5eb6b1fb18b41c5f582e3d0d7cb
2MjHxJA6At6hHkOg2UPWed,Suzzan,23,25,[],https://i.scdn.co/image/ab67616d0000b27359273e8e667bdaad25b0798a
2NoJ7NuNs9nyj8Thoh1kbu,Hariharan,67,2080202,"['filmi', 'ghazal', 'tamil pop']",https://i.scdn.co/image/ab6761610000e5eb65a752ef61def4fc6f67fc5a
2OVLBzkKfXNYjepvdH5oSS,Hashim Sabri,26,18,[],https://i.scdn.co/image/ab67616d0000b2736b6594568cd077023aa82091
2Q0ItURCGZd8c7JF8kbjvY,Anuradha,46,360,['odia bhajan'],https://i.scdn.co/image/ab67616d0000b273898cc01963c93c88c4dc4678
2S7i3wOcMLQHH6DwcMHrG9,Farhan Sabri,51,199,[],https://i.scdn.co/image/ab6761610000e5eb97f21e4ad67bd2a7c2f292a1
2ScHxvyRvvGRGfdUgB7K26,Hrishikesh Kamerkar,35,213,['marathi pop'],[]
2TmWCKfrFiN6j5eBcIA13p,Poorvi Koutish,32,437,[],https://i.scdn.co/image/ab6761610000e5eb3460c0b2cdd3ec2ad33387c6
2TtFAgogwuEBvXe7DecRzq,Ehsaan,44,88,[],https://i.scdn.co/image/ab67616d0000b2730f74c4034578d104e964bfa7
2UwDJeoMqYers5Jmm75zm2,Antara Mitra,62,44891,['modern bollywood'],https://i.scdn.co/image/ab67616d0000b2730d3c62243bd4adf8902f7ee2
2X38jO2RYETr4jcb77rAnr,Kunal Pandit,28,270,[],https://i.scdn.co/image/ab6761610000e5eb749ea781455a835738cb467a
2Yf4MRVpt0rcAd5y5h5ph1,Caralisa Monteiro,48,423,['modern bollywood'],https://i.scdn.co/image/ab6761610000e5ebf43a8d87d4810aa05739b2ef
2ZRrPOjBIWoKK5rHedLijj,Abhijeet,62,1312083,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",https://i.scdn.co/image/ab67616d0000b273d736fc28a7debb454b0ae3fd
2aPBdZSms119M8TDdUQg1g,Tarannum Malik,33,2202,['modern bollywood'],https://i.scdn.co/image/ab67616d0000b2731c220df9a44cc8bcbb289718
2aQwTlkoTyIPVAxSf5CXEe,Tarun Sagar,31,120,[],https://i.scdn.co/image/ab67616d0000b27382f6c7f8fb8de09eb52ae5a5
2ae6PxICSOZHvjqiCcgon8,S. P. Balasubrahmanyam,72,2559982,['filmi'],https://i.scdn.co/image/ab6761610000e5ebc4ab3514db806520757ac706
2bIg95CGHmriFZX7MsnFRK,Toshi,46,2360,[],https://i.scdn.co/image/ab67616d0000b273d92b72d41ce3940d8914174c
2bQv65MFDaU3dRb26fgNr1,Ahmed Hussain,29,3746,['ghazal'],https://i.scdn.co/image/ab67616d0000b273535d120abf6c26c9ef4e95e3
2bTGY9UVyZI7EKnrfgnfhD,Pranab Biswas,22,194,[],https://i.scdn.co/image/ab67616d0000b273a11aca6c015c8f1dfec095dd
2bfyLSCw72lQ5qoD8cdVBB,Sreerama Chandra,48,91641,['tollywood'],https://i.scdn.co/image/ab6761610000e5ebc18481361a13caec5edb2359
2c611LmH4IBVZJ8pPLA2WG,Bapi,16,27,[],https://i.scdn.co/image/ab67616d0000b2739738de76b175fddde575fe5b
2dnnS3sjCk9OHns6kAYI19,Pardeep Singh Sran,43,200,[],https://i.scdn.co/image/ab67616d0000b2733420c3d84f78ea149550d004
2eOZNXw0A4cQKmsVPpIcMY,Sultan Khan,46,20450,"['hindustani classical', 'hindustani instrumental', 'indian classical']",https://i.scdn.co/image/ab67616d0000b273946b2d083cf7a953b0b6d06b
2fMqTqiTxUDlmcOEPaQSsx,Amitabh Bhattacharya,63,5203,['modern bollywood'],https://i.scdn.co/image/ab6761610000e5eb9ead3cc9a2db015a9871ecdd
2gFFvbbdzYzzWltI2HkZEV,Nooran Sisters,45,27448,['indian folk'],https://i.scdn.co/image/ab67616d0000b2732b92c82f2e0dc6eb0ef337c4
2gTPBFjo3M9rvMSZWTk9nT,Qadir Khan,51,156,[],[]
2grj0KQLi1jLIaOvCywgNH,Rosalie Nicholson,28,35,[],https://i.scdn.co/image/ab67616d0000b273a1d9516b50d88db211ddad8d
2gx40I2yvb1e5x3iQSg5bO,Surjeet,3,2,[],https://i.scdn.co/image/ab67616d0000b273066df8cdcbf3371a425c6742
2hJTY1yDF7JJM6cojIjem4,Ameesha Patel,0,114,[],[]
2hXVHmVZtL2yidJuyKF7rW,Baby Miss Pooja,26,46,[],[]
2hgViyN0RqyQQpfjIb0g3W,Richa Sharma,54,23819,"['classic bollywood', 'filmi', 'modern bollywood']",https://i.scdn.co/image/ab67616d0000b2735e18a3eee4ef16f48d2cd62c
2hxDtWT09locLUsjCoHCMZ,Birju Maharaj,36,792,['hindustani vocal'],https://i.scdn.co/image/ab67616d0000b2739980d1d5609f3b0c3f1659ac
2iMLFmSsfgkQjyIg8Y6QVj,D Soldierz,37,571,[],https://i.scdn.co/image/ab67616d0000b2733809960c97ab241bcfba7a0c
2ijWbN5KykTYiBoVmhzCTU,Jagjit Singh,58,1232293,"['classic bollywood', 'desi pop', 'filmi', 'ghazal', 'sufi']",https://i.scdn.co/image/fd8f374ce79d829d92ef5448fd6239a438b0d5f4
2j9QVMZlqIj4Cb9UISBrXK,Clinton Cerejo,56,247623,"['filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb8577e51580bc3d6e4d27e1b2
2jqTyPt0UZGrthPF4KMpeN,Bappi Lahiri,54,518876,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb55a6d0bb223dbe4d87b8470b
2kEyCJkvBF1gpeY6EuvIIe,Bapi-Tutul,8,170,[],https://i.scdn.co/image/ab67616d0000b2737090945ec38eb65dd403d7dc
2kUxI9BlfC8j2cx2hdkPIj,Natalie Ram,39,22,[],[]
2o4R2rK7FetH40HTv0SUWl,Monali Thakur,58,285685,"['filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb47e570acc8634103496c9cfe
2oSONSC9zQ4UonDKnLqksx,Atif Aslam,74,5937662,"['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",https://i.scdn.co/image/ab6761610000e5ebc40600e02356cc86f0debe84
2oeTqp8DgAmtnP2WGc1OS2,Naezy,44,506900,"['desi hip hop', 'hindi hip hop']",https://i.scdn.co/image/ab6761610000e5ebed9d3a48870acdfb0d711589
2pkGljXvkctf14CNjDRWug,Arshad Warsi,24,480,[],[]
2q2fr5eoimSKZ7afRKbsJU,Bunty Rajput,22,355,[],[]
2rq6ihCDvvXkVHaB4FgZGn,Arun Ingle,17,127,[],https://i.scdn.co/image/ab67616d0000b273c4a6037416a5d60637ada70b
2tFjeCx8NJhn7JBTTiWT30,Sapna Awasthi,48,4027,['bhajan'],https://i.scdn.co/image/ab67616d0000b2739985d84d29063f57bb74c458
2vdTNHzAv3vnaxfiz8MYtB,Soham Chakraborty,38,501,['filmi'],https://i.scdn.co/image/ab67616d0000b2737b6535b74b0b76e4782fa4d4
2wX6xSig4Rig5kZU6ePlWe,KSHMR,71,1570224,"['big room', 'edm', 'electro house', 'indian edm', 'pop dance', 'slap house', 'tropical house']",https://i.scdn.co/image/ab6761610000e5ebd1db941d6e307ab229651fae
2xI11hL9kYUDvIdH4HBc1w,Anil Kapoor,14,6298,[],[]
2yxX2XZyWVBpVX3pNaG0UF,Mujtaba Aziz Naza,47,340,[],https://i.scdn.co/image/ab67616d0000b2734b0b212399f272de1a947d8f
2zGP2SUtwsDhdyYzf0kKp8,Vaishali Samant,47,642737,"['classic bollywood', 'filmi', 'marathi pop']",https://i.scdn.co/image/ab6761610000e5eb9aed744668662b9dd7381caa
2zLJk6hSb9TMtU8XZ6Ne7t,Iulia Vantur,44,240,[],https://i.scdn.co/image/ab67616d0000b27357683061f6fb746c2714f825
30DC0uyycct5LGcqhzE6a3,Sharvi Yadav,44,785,[],https://i.scdn.co/image/ab67616d0000b273cf3b1ce2bc67083ef29cb828
30wJusyU4fVHzMW3m8Zodc,Sachin Sanghvi,55,13927,['gujarati pop'],https://i.scdn.co/image/ab6761610000e5eba3cf484d556813465ed4a381
30zahY0j7ePlEzSJFBDZP4,Ram Madhvani,15,4,[],[]
324yz9K4ufBcGkcgUhTiHH,TUSHAR JOSHI,41,1015,[],https://i.scdn.co/image/ab6761610000e5eb6b3e5c577beecf0bdf6f6655
34qWfkLW2mSlqts5iQHQlC,Rakesh Pandit,31,344,[],https://i.scdn.co/image/ab67616d0000b273d8421818f1a625dd8ed08b57
35h6ceVCna2uEoTivtnY6O,Brijesh Shandailya,20,170,[],[]
35jsUTwBj5cW9GuNB7Xp61,Hamsika Iyer,53,3399,['modern bollywood'],https://i.scdn.co/image/ab6761610000e5ebf7d06ae8ac4c7e1ed53cc2aa
36PhliRTCrZmzfxaqIlXR7,Sanjeev Rathod,38,39,[],[]
37IHSwzDKNSluvUgmWhOKZ,Ranbir Kapoor,30,16636,['modern bollywood'],https://i.scdn.co/image/ab6761610000e5eb2f2cdc907cc8df8276cfcf82
37dW5exIcXrrHEMmiItJas,Julius Packiam,52,2342,[],https://i.scdn.co/image/ab67616d0000b273576521b1bf3ec2fd7fdfcbd5
37q4Yd87zFhJmXx5Xn7v35,Shivai Vyas,35,2096,[],https://i.scdn.co/image/ab67616d0000b2739ee1e26deef96d0eb8378848
38IHJBGBuaYXHEkIQd4DtF,Altamash Faridi,60,5053,['modern bollywood'],https://i.scdn.co/image/ab67616d0000b27382cb3bc4dcd36a99c12ac1c1
395OeSi66pcCZlnmXwkhB6,Prashant,29,77,[],https://i.scdn.co/image/ab67616d0000b273c51dfc5aa077e3fcaec80117
39fT56OHEL2E98zDKrqBsC,Nikhil D'Souza,60,61040,"['desi pop', 'indian indie', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb6922454a7474bd3ca3421eca
39nPl2OnVXyxuBApjXkGmj,Shivam Pathak,47,10871,['modern bollywood'],https://i.scdn.co/image/ab67616d0000b2732bea393b49f9ff91e228766f
3A0KKiYc0pEnJ0Jw5U4gr2,Caralisa,45,299,[],[]
3BAOzRjHe8qlURUC3fDSTf,Rahul Sharma,28,5681,"['hammered dulcimer', 'indian fusion']",https://i.scdn.co/image/ab6761610000e5eb23952076d748207c505c76a9
3BIx6xsszCjtK04FkqykzM,Iqbal Afjal Sabri,17,121,[],https://i.scdn.co/image/ab67616d0000b2737e9c6185da9f50af59585f0c
3Bku4b0uiR8KJSXu7U8Iyy,Anand Bakshi,56,2664,['classic bollywood'],https://i.scdn.co/image/ab67616d0000b2732458b3ff529345f251a6d001
3C27TE3ogOrBaZ2Kvd9QIf,John Stewart Eduri,26,2256,[],https://i.scdn.co/image/ab67616d0000b2739a6fe310223a633464f54251
3DWbhNPz642SpTneSTHJv7,Labh Janjua,54,187634,"['filmi', 'modern bollywood']",https://i.scdn.co/image/ab67616d0000b27329fac716d947103c1da6113a
3EZ5CQuVFG8xHHGXNCyFNG,Murtuza,34,10,[],[]
3FaK33nZSYnD31DMi1Kv4m,Amole Gupte,15,6,[],https://i.scdn.co/image/ab67616d0000b2734c7ab6ab58b32a3fd1b21d99
3FgHkfb3IqG4WKuVe1xCXM,Sukriti Kakar,56,123390,"['desi pop', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb933782dcc897f0a66b332dc9
3G7FzZcUD7vMQleDVciCVX,Subramaniam,14,231,[],https://i.scdn.co/image/ab67616d0000b273d667b604dba6ef628fefd299
3GBSge8pq7mpezUQl0GAOA,Kausar Munir,56,260,[],https://i.scdn.co/image/ab67616d0000b2736c44926d053b033447e4e710
3GdSQUH1BRtl9UrrtuwJlP,Irshad Kamil,58,650,[],https://i.scdn.co/image/ab67616d0000b273cd9a9ce0bb3524d2c9e6b105
3Gi5WZ5YvHYmSlWn7tq3kd,Sanjay Dutt,31,16581,[],https://i.scdn.co/image/ab67616d0000b273fb446e8daa37c07c3d22f8e1
3JqLIaqFNYx4cryIkdBhY5,Chantz,21,140,[],https://i.scdn.co/image/ab67616d0000b273d7d8c74b85173e4c8be0b9cd
3K9qRRRqtuxgBRLxRCxpDl,Srinivas,57,780230,"['filmi', 'mollywood', 'tamil pop']",https://i.scdn.co/image/ab6761610000e5eb8e84d376cd7e602388fe73ef
3M8OKPsQvP1U8WkG5lY4Vy,Shabbir Kumar,45,64927,"['classic bollywood', 'filmi', 'ghazal']",https://i.scdn.co/image/ab67616d0000b273395dbb419875a614efe682c3
3NzhVoa20crNtp1p4zE8um,Mano,59,288252,"['filmi', 'tamil pop']",https://i.scdn.co/image/ab67616d0000b273a08829bd67d7e838ebd13776
3O4inKp31pcolbyohgKuYa,Kushal Chokshi,34,1562,['gujarati pop'],https://i.scdn.co/image/ab6761610000e5ebeb730519d7caeed9c7b99c64
3OLGltG8UPIea8sA4w0yg0,Rahat Fateh Ali Khan,69,6747804,"['classic pakistani pop', 'filmi', 'modern bollywood', 'qawwali', 'sufi']",https://i.scdn.co/image/ab6761610000e5ebac45eaf028dc58810df0f382
3PM03jM3FqYLQqqHQMRNhU,Zoheb Khan,23,24,[],https://i.scdn.co/image/ab67616d0000b27319f4c6d8a73684d54f629cfe
3PSN562cYlQl2WXvj9CQiB,K Kay,29,84,[],https://i.scdn.co/image/ab67616d0000b27383cb9dfccb715c0cca51bd57
3PpjqSKBer3obW6lDflOBx,Ram Sampath,50,130534,"['desi pop', 'filmi', 'modern bollywood', 'pakistani pop']",https://i.scdn.co/image/ab6761610000e5ebf910a1dfcf7fdad69276b3ba
3QSkMsj71gq33qVAGpXNp8,Piyush Kapoor,26,60,[],https://i.scdn.co/image/ab6761610000e5eb380d0c684d18615a1913d75b
3QiCEtWb4YCWTGa8NZc3bJ,Kanika Joshi,31,80,[],https://i.scdn.co/image/ab67616d0000b273646b7bc9e638d3601bc85a72
3RDOiwcPufckpVDe8iAt94,Shashi Suman,37,2722,[],https://i.scdn.co/image/ab67616d0000b273d0c2b234c2b2c5fd10b39511
3ReIQon5ZkSQK8eC2OvRha,Sachin,32,1743,[],https://i.scdn.co/image/ab67616d0000b2733b942fe9a4905fae4b5b01ee
3SBWeRybza4sJUr6Kjmft2,Shah Rukh Khan,38,187854,['modern bollywood'],https://i.scdn.co/image/ab6761610000e5ebd3b9cce395e9b88684af3a59
3TOhzLRYnkkul71yRBxIoM,Akhil Sachdeva,62,157880,"['desi pop', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5ebb941c0e36b3add2f0cc0d996
3U0AWUPY4EpYkVF4huzEMn,Dj Nawed,1,1,[],[]
3UpmjPgIFSGqnxXuiwD014,Javed Akhtar,55,39324,"['classic bollywood', 'filmi']",https://i.scdn.co/image/ab6761610000e5ebe238fdbc572e920322b68d4e
3W6xwT7LnBITpBcqdRq3lm,Amanat Ali,37,17070,"['classic pakistani pop', 'pakistani pop']",https://i.scdn.co/image/ab67616d0000b273352ba7c7d429d10b85062c03
3XFmUXisMJohbQOwHhKHB5,Pronob Biswas,15,3,[],[]
3Y24UY463kttOxNYMH9X2u,Dominique,40,51,[],[]
3Z55sVrTnAucpZTm2jYNOY,Dj A-Myth,38,50,[],[]
3ZQ3NPlEDETPGdNGppwaN1,Kadir,8,69,[],https://i.scdn.co/image/ab67616d0000b2739ef3c076142581b7e03ada4f
3ZxZ03fj3tXBZHZWzvaLSM,Neeti Mohan,70,1537626,"['desi pop', 'filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5ebd58a2ea99586d8e732634b7c
3cXNzZYIOUpv22w4iJm42t,Vajid Ali,39,59,[],[]
3cY5ariKFsYqoHm8n2ccvD,Krishna Beura,38,4519,"['filmi', 'sufi']",https://i.scdn.co/image/ab6761610000e5ebb0b631590c7cf21cd1cf783f
3cqeO3muWIW5uSmUDNCmyT,Rekha Bhardwaj,60,978561,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5ebcf7bc93ad55d6ee3d19c0c4f
3dGFv554LH2mIFQqmNB7qe,Mohd. Hussain,27,11,[],https://i.scdn.co/image/ab67616d0000b2732f2c66aadde3dc5987e9bd8a
3dN9MQpjIyNxyeRfz4EDZe,Rochak Kohli,71,85108,"['desi pop', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5ebf5307f741767ab8da198a0b9
3eD8Whpe2NYdslFWQfKnQl,Vaishali Made,38,2786,[],https://i.scdn.co/image/ab67616d0000b273af3193ffc332d77eb6716524
3eDT9fwXKuHWFvgZaaYC5v,Sunidhi Chauhan,71,7311347,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",https://i.scdn.co/image/ab6761610000e5eb8b57828c65aa06af340077b4
3eGOrawJUSt0rdW3ifPeNG,Sultana Nooran,24,151,[],https://i.scdn.co/image/ab67616d0000b2733b4819cae64e614bb256af9b
3ewNnM9FpLBuO8TVCLY51L,Kartick Das Baul,5,811,['bengali folk'],https://i.scdn.co/image/ab67616d0000b273895fd44d07857f248dd56f74
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,74,4019453,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb935b2dd507212bd72a71d7f9
